{'num': 1, 'origin_lang': '&', 'pronun_list': '앤드'},
{'num': 8177, 'origin_lang': 'barney', 'pronun_list': '바니'},
{'num': 8178, 'origin_lang': 'barnstorming', 'pronun_list': '반스토밍'},
{'num': 8179, 'origin_lang': 'barometer', 'pronun_list': '바로미터'},
{'num': 8180, 'origin_lang': 'barosphere', 'pronun_list': '바로스피어'},
{'num': 8181, 'origin_lang': 'baroswitch', 'pronun_list': '바로스위치'},
{'num': 8182, 'origin_lang': 'barouche', 'pronun_list': '버루시'},
{'num': 8183, 'origin_lang': 'barracan', 'pronun_list': '바라칸'},
{'num': 8184, 'origin_lang': 'barracuda', 'pronun_list': '바라쿠다'},
{'num': 8185, 'origin_lang': 'barrage', 'pronun_list': '버라지'},
{'num': 8186, 'origin_lang': 'barre', 'pronun_list': '바레'},
{'num': 8187, 'origin_lang': 'barred', 'pronun_list': '바아드'},
{'num': 8188, 'origin_lang': 'barred', 'pronun_list': '바드'},
{'num': 8189, 'origin_lang': 'barrel', 'pronun_list': '배럴'},
{'num': 8190, 'origin_lang': 'barrelhouse', 'pronun_list': '배럴하우스'},
{'num': 8191, 'origin_lang': 'barretter', 'pronun_list': '버레터'},
{'num': 8192, 'origin_lang': 'barricade', 'pronun_list': '바리케이드'},
{'num': 8193, 'origin_lang': 'barricade', 'pronun_list': '바리케이트'},
{'num': 8194, 'origin_lang': 'barrier', 'pronun_list': '배리어'},
{'num': 8195, 'origin_lang': 'barrier', 'pronun_list': '베리어'},
{'num': 8196, 'origin_lang': 'barriers', 'pronun_list': '배리어스'},
{'num': 8197, 'origin_lang': 'barring', 'pronun_list': '바링'},
{'num': 8198, 'origin_lang': 'barristers', 'pronun_list': '배리스터스'},
{'num': 8199, 'origin_lang': 'barrow', 'pronun_list': '배로'},
{'num': 8200, 'origin_lang': 'barry', 'pronun_list': '배리'},
{'num': 8201, 'origin_lang': 'bartender', 'pronun_list': '바텐더'},
{'num': 8202, 'origin_lang': 'barter', 'pronun_list': '바터'},
{'num': 8203, 'origin_lang': 'baryon', 'pronun_list': '바리온'},
{'num': 8204, 'origin_lang': 'baryta', 'pronun_list': '바리타'},
{'num': 8205, 'origin_lang': 'basal', 'pronun_list': '베이살'},
{'num': 8206, 'origin_lang': 'base', 'pronun_list': '베이스'},
{'num': 8207, 'origin_lang': 'baseball', 'pronun_list': '베이스볼'},
{'num': 8208, 'origin_lang': 'baseballer', 'pronun_list': '베이스볼러'},
{'num': 8209, 'origin_lang': 'baseballist', 'pronun_list': '베이스볼리스트'},
{'num': 8210, 'origin_lang': 'basecoat', 'pronun_list': '베이스코트'},
{'num': 8211, 'origin_lang': 'based', 'pronun_list': '베이스드'},
{'num': 8212, 'origin_lang': 'baseline', 'pronun_list': '베이스라인'},
{'num': 8213, 'origin_lang': 'basement', 'pronun_list': '베이스먼트'},
{'num': 8214, 'origin_lang': 'bases', 'pronun_list': '베이시스'},
{'num': 8215, 'origin_lang': 'bases', 'pronun_list': '베이시즈'},
{'num': 8216, 'origin_lang': 'basic', 'pronun_list': '베이식'},
{'num': 8217, 'origin_lang': 'basic', 'pronun_list': '베이직'},
{'num': 8218, 'origin_lang': 'basil', 'pronun_list': '바질'},
{'num': 8219, 'origin_lang': 'basilica', 'pronun_list': '바실리카'},
{'num': 8220, 'origin_lang': 'basilicon', 'pronun_list': '바실리콘'},
{'num': 8221, 'origin_lang': 'basilisk', 'pronun_list': '바실리스크'},
{'num': 8222, 'origin_lang': 'basiliximab', 'pronun_list': '바실리시맙'},
{'num': 8223, 'origin_lang': 'basing', 'pronun_list': '베이싱'},
{'num': 8224, 'origin_lang': 'basis', 'pronun_list': '베이시스'},
{'num': 8225, 'origin_lang': 'basket', 'pronun_list': '바스켓'},
{'num': 8226, 'origin_lang': 'basketball', 'pronun_list': '바스켓볼'},
{'num': 8227, 'origin_lang': 'basque', 'pronun_list': '바스크'},
{'num': 8228, 'origin_lang': 'basqued', 'pronun_list': '바스크트'},
{'num': 8229, 'origin_lang': 'bass', 'pronun_list': '베이스'},
{'num': 8230, 'origin_lang': 'basset', 'pronun_list': '바셋'},
{'num': 8231, 'origin_lang': 'bassist', 'pronun_list': '베이시스트'},
{'num': 8232, 'origin_lang': 'bassoon', 'pronun_list': '바순'},
{'num': 8233, 'origin_lang': 'bassoonist', 'pronun_list': '바수니스트'},
{'num': 8234, 'origin_lang': 'bassorin', 'pronun_list': '바소린'},
{'num': 8235, 'origin_lang': 'basting', 'pronun_list': '베이스팅'},
{'num': 8236, 'origin_lang': 'bastings', 'pronun_list': '베이스팅스'},
{'num': 8237, 'origin_lang': 'bastion', 'pronun_list': '배스티언'},
{'num': 8238, 'origin_lang': 'bat', 'pronun_list': '배트'},
{'num': 8239, 'origin_lang': 'bat', 'pronun_list': '빠따'},
{'num': 8240, 'origin_lang': 'bata', 'pronun_list': '바타'},
{'num': 8241, 'origin_lang': 'batalum', 'pronun_list': '배털럼'},
{'num': 8242, 'origin_lang': 'batch', 'pronun_list': '배치'},
{'num': 8243, 'origin_lang': 'batcher', 'pronun_list': '배처'},
{'num': 8244, 'origin_lang': 'batching', 'pronun_list': '배칭'},
{'num': 8245, 'origin_lang': 'bath', 'pronun_list': '배스'},
{'num': 8246, 'origin_lang': 'bath', 'pronun_list': '베드'},
{'num': 8247, 'origin_lang': 'bathing', 'pronun_list': '베이딩'},
{'num': 8248, 'origin_lang': 'batholis', 'pronun_list': '바솔리스'},
{'num': 8249, 'origin_lang': 'bathrobe', 'pronun_list': '배스로브'},
{'num': 8250, 'origin_lang': 'bathroom', 'pronun_list': '베드룸'},
{'num': 8251, 'origin_lang': 'batik', 'pronun_list': '바티크'},
{'num': 8252, 'origin_lang': 'batiste', 'pronun_list': '바티스트'},
{'num': 8253, 'origin_lang': 'baton', 'pronun_list': '바톤'},
{'num': 8254, 'origin_lang': 'baton', 'pronun_list': '배턴'},
{'num': 8255, 'origin_lang': 'batsman', 'pronun_list': '배츠맨'},
{'num': 8256, 'origin_lang': 'batted', 'pronun_list': '배티드'},
{'num': 8257, 'origin_lang': 'batten', 'pronun_list': '배튼'},
{'num': 8258, 'origin_lang': 'battens', 'pronun_list': '배튼즈'},
{'num': 8259, 'origin_lang': 'batter', 'pronun_list': '배터'},
{'num': 8260, 'origin_lang': 'battering', 'pronun_list': '배터링'},
{'num': 8261, 'origin_lang': 'batters', 'pronun_list': '배터스'},
{'num': 8262, 'origin_lang': 'battery', 'pronun_list': '배터리'},
{'num': 8263, 'origin_lang': 'battik', 'pronun_list': '배틱'},
{'num': 8264, 'origin_lang': 'batting', 'pronun_list': '배팅'},
{'num': 8265, 'origin_lang': 'batting', 'pronun_list': '베팅'},
{'num': 8266, 'origin_lang': 'battle', 'pronun_list': '배틀'},
{'num': 8267, 'origin_lang': 'battlement', 'pronun_list': '배틀먼트'},
{'num': 8268, 'origin_lang': 'batwing', 'pronun_list': '배트윙'},
{'num': 8269, 'origin_lang': 'baud', 'pronun_list': '보'},
{'num': 8270, 'origin_lang': 'baud', 'pronun_list': '보드'},
{'num': 8271, 'origin_lang': 'bauhinia', 'pronun_list': '바우히니아'},
{'num': 8272, 'origin_lang': 'baung', 'pronun_list': '바웅'},
{'num': 8273, 'origin_lang': 'bauxite', 'pronun_list': '보크사이트'},
{'num': 8274, 'origin_lang': 'bay', 'pronun_list': '베이'},
{'num': 8275, 'origin_lang': 'bayonet', 'pronun_list': '베이어네트'},
{'num': 8276, 'origin_lang': 'bayonet', 'pronun_list': '베이오넷'},
{'num': 8277, 'origin_lang': 'bayou', 'pronun_list': '바이유'},
{'num': 8278, 'origin_lang': 'bazaar', 'pronun_list': '바자'},
{'num': 8279, 'origin_lang': 'bazooka', 'pronun_list': '바주카'},
{'num': 8280, 'origin_lang': 'bdellium', 'pronun_list': '베델리엄'},
{'num': 8281, 'origin_lang': 'bdellium', 'pronun_list': '브델륨'},
{'num': 8282, 'origin_lang': 'be', 'pronun_list': '비'},
{'num': 8283, 'origin_lang': 'beach', 'pronun_list': '비치'},
{'num': 8284, 'origin_lang': 'beachwear', 'pronun_list': '비치웨어'},
{'num': 8285, 'origin_lang': 'beacon', 'pronun_list': '비컨'},
{'num': 8286, 'origin_lang': 'bead', 'pronun_list': '비드'},
{'num': 8287, 'origin_lang': 'beaded', 'pronun_list': '비디드'},
{'num': 8288, 'origin_lang': 'beading', 'pronun_list': '비딩'},
{'num': 8289, 'origin_lang': 'beads', 'pronun_list': '비즈'},
{'num': 8290, 'origin_lang': 'beagle', 'pronun_list': '비글'},
{'num': 8291, 'origin_lang': 'beak', 'pronun_list': '빅'},
{'num': 8292, 'origin_lang': 'beaker', 'pronun_list': '비커'},
{'num': 8293, 'origin_lang': 'beam', 'pronun_list': '빔'},
{'num': 8294, 'origin_lang': 'beam', 'pronun_list': '비임'},
{'num': 8295, 'origin_lang': 'beaming', 'pronun_list': '비밍'},
{'num': 8296, 'origin_lang': 'bean', 'pronun_list': '빈'},
{'num': 8297, 'origin_lang': 'beanbag', 'pronun_list': '빈백'},
{'num': 8298, 'origin_lang': 'beaner', 'pronun_list': '비너'},
{'num': 8299, 'origin_lang': 'beanie', 'pronun_list': '비니'},
{'num': 8300, 'origin_lang': 'bear', 'pronun_list': '베어'},
{'num': 8301, 'origin_lang': 'beard', 'pronun_list': '비어드'},
{'num': 8302, 'origin_lang': 'bearer', 'pronun_list': '베어러'},
{'num': 8303, 'origin_lang': 'bearing', 'pronun_list': '베어링'},
{'num': 8304, 'origin_lang': 'bearskin', 'pronun_list': '베어스킨'},
{'num': 8305, 'origin_lang': 'beat', 'pronun_list': '비트'},
{'num': 8306, 'origin_lang': 'beatbox', 'pronun_list': '비트박스'},
{'num': 8307, 'origin_lang': 'beatboxing', 'pronun_list': '비트박싱'},
{'num': 8308, 'origin_lang': 'beaten', 'pronun_list': '비튼'},
{'num': 8309, 'origin_lang': 'beater', 'pronun_list': '비터'},
{'num': 8310, 'origin_lang': 'beating', 'pronun_list': '비팅'},
{'num': 8311, 'origin_lang': 'beatle', 'pronun_list': '비틀'},
{'num': 8312, 'origin_lang': 'beautet', 'pronun_list': '뷰티어트'},
{'num': 8313, 'origin_lang': 'beautiful', 'pronun_list': '뷰티풀'},
{'num': 8314, 'origin_lang': 'beauty', 'pronun_list': '뷰티'},
{'num': 8315, 'origin_lang': 'beaver', 'pronun_list': '비버'},
{'num': 8316, 'origin_lang': 'bebop', 'pronun_list': '비밥'},
{'num': 8317, 'origin_lang': 'becaplermin', 'pronun_list': '베카플러민'},
{'num': 8318, 'origin_lang': 'beckoned', 'pronun_list': '베컨드'},
{'num': 8319, 'origin_lang': 'beclomethasone', 'pronun_list': '베클로메타손'},
{'num': 8320, 'origin_lang': 'becoming', 'pronun_list': '비커밍'},
{'num': 8321, 'origin_lang': 'becquerel', 'pronun_list': '베끄렐'},
{'num': 8322, 'origin_lang': 'becquerel', 'pronun_list': '베크렐'},
{'num': 8323, 'origin_lang': 'bed', 'pronun_list': '베드'},
{'num': 8324, 'origin_lang': 'bedding', 'pronun_list': '베딩'},
{'num': 8325, 'origin_lang': 'bedgown', 'pronun_list': '베드가운'},
{'num': 8326, 'origin_lang': 'bedoui', 'pronun_list': '베두이'},
{'num': 8327, 'origin_lang': 'bedroom', 'pronun_list': '베드룸'},
{'num': 8328, 'origin_lang': 'bee', 'pronun_list': '비'},
{'num': 8329, 'origin_lang': 'beecom', 'pronun_list': '비콤'},
{'num': 8330, 'origin_lang': 'beef', 'pronun_list': '비프'},
{'num': 8331, 'origin_lang': 'beefeaters', 'pronun_list': '비피터즈'},
{'num': 8332, 'origin_lang': 'beefsteak', 'pronun_list': '비프스테이크'},
{'num': 8333, 'origin_lang': 'beefy', 'pronun_list': '비피'},
{'num': 8334, 'origin_lang': 'beehive', 'pronun_list': '비하이브'},
{'num': 8335, 'origin_lang': 'beep', 'pronun_list': '비프'},
{'num': 8336, 'origin_lang': 'beer', 'pronun_list': '비어'},
{'num': 8337, 'origin_lang': 'bees', 'pronun_list': '비'},
{'num': 8338, 'origin_lang': 'beet', 'pronun_list': '비이트'},
{'num': 8339, 'origin_lang': 'beet', 'pronun_list': '비트'},
{'num': 8340, 'origin_lang': 'beetle', 'pronun_list': '비틀'},
{'num': 8341, 'origin_lang': 'beetling', 'pronun_list': '비틀링'},
{'num': 8342, 'origin_lang': 'before', 'pronun_list': '비포어'},
{'num': 8343, 'origin_lang': 'before', 'pronun_list': '비포'},
{'num': 8344, 'origin_lang': 'begaton', 'pronun_list': '베가톤'},
{'num': 8345, 'origin_lang': 'beggar', 'pronun_list': '베거'},
{'num': 8346, 'origin_lang': 'beggars', 'pronun_list': '베거즈'},
{'num': 8347, 'origin_lang': 'begin', 'pronun_list': '비긴'},
{'num': 8348, 'origin_lang': 'beginner', 'pronun_list': '비기너'},
{'num': 8349, 'origin_lang': 'beginning', 'pronun_list': '비기닝'},
{'num': 8350, 'origin_lang': 'begonia', 'pronun_list': '베고니아'},
{'num': 8351, 'origin_lang': 'beguine', 'pronun_list': '비긴'},
{'num': 8352, 'origin_lang': 'behavior', 'pronun_list': '비헤이뷰어'},
{'num': 8353, 'origin_lang': 'behind', 'pronun_list': '비하인드'},
{'num': 8354, 'origin_lang': 'beige', 'pronun_list': '베이지'},
{'num': 8355, 'origin_lang': 'being', 'pronun_list': '빙'},
{'num': 8356, 'origin_lang': 'belay', 'pronun_list': '빌레이'},
{'num': 8357, 'origin_lang': 'belayer', 'pronun_list': '빌레이어'},
{'num': 8358, 'origin_lang': 'belaying', 'pronun_list': '빌레잉'},
{'num': 8359, 'origin_lang': 'belemnite', 'pronun_list': '벨렘나이트'},
{'num': 8360, 'origin_lang': 'bell', 'pronun_list': '벨'},
{'num': 8361, 'origin_lang': 'bella', 'pronun_list': '벨라'},
{'num': 8362, 'origin_lang': 'belladonna', 'pronun_list': '벨라도나'},
{'num': 8363, 'origin_lang': 'belladonna', 'pronun_list': '벨라돈나'},
{'num': 8364, 'origin_lang': 'bellboy', 'pronun_list': '벨보이'},
{'num': 8365, 'origin_lang': 'belled', 'pronun_list': '벨드'},
{'num': 8366, 'origin_lang': 'bellerphon', 'pronun_list': '벨러폰'},
{'num': 8367, 'origin_lang': 'belli', 'pronun_list': '벨리'},
{'num': 8368, 'origin_lang': 'bellied', 'pronun_list': '벨리드'},
{'num': 8369, 'origin_lang': 'bellies', 'pronun_list': '벨리스'},
{'num': 8370, 'origin_lang': 'bellis', 'pronun_list': '벨리스'},
{'num': 8371, 'origin_lang': 'bellows', 'pronun_list': '벨로스'},
{'num': 8372, 'origin_lang': 'bellows', 'pronun_list': '벨로즈'},
{'num': 8373, 'origin_lang': 'bells', 'pronun_list': '벨즈'},
{'num': 8374, 'origin_lang': 'bells', 'pronun_list': '벨스'},
{'num': 8375, 'origin_lang': 'belly', 'pronun_list': '벨리'},
{'num': 8376, 'origin_lang': 'belmont', 'pronun_list': '벨몬트'},
{'num': 8377, 'origin_lang': 'belotecan', 'pronun_list': '벨로테칸'},
{'num': 8378, 'origin_lang': 'below', 'pronun_list': '빌로우'},
{'num': 8379, 'origin_lang': 'belt', 'pronun_list': '벨트'},
{'num': 8380, 'origin_lang': 'belted', 'pronun_list': '벨티드'},
{'num': 8381, 'origin_lang': 'belting', 'pronun_list': '벨팅'},
{'num': 8382, 'origin_lang': 'beltline', 'pronun_list': '벨트라인'},
{'num': 8383, 'origin_lang': 'bema', 'pronun_list': '비마'},
{'num': 8384, 'origin_lang': 'bemegride', 'pronun_list': '베메그라이드'},
{'num': 8385, 'origin_lang': 'bemesetron', 'pronun_list': '베메세트론'},
{'num': 8386, 'origin_lang': 'bemidone', 'pronun_list': '베미돈'},
{'num': 8387, 'origin_lang': 'bemiparin', 'pronun_list': '베미파린'},
{'num': 8388, 'origin_lang': 'bench', 'pronun_list': '벤치'},
{'num': 8389, 'origin_lang': 'benchmark', 'pronun_list': '벤치마크'},
{'num': 8390, 'origin_lang': 'benchmarking', 'pronun_list': '벤치마킹'},
{'num': 8391, 'origin_lang': 'benchwarmer', 'pronun_list': '벤치워머'},
{'num': 8392, 'origin_lang': 'bend', 'pronun_list': '벤드'},
{'num': 8393, 'origin_lang': 'bend', 'pronun_list': '밴드'},
{'num': 8394, 'origin_lang': 'bendazac', 'pronun_list': '벤다작'},
{'num': 8395, 'origin_lang': 'bender', 'pronun_list': '벤더'},
{'num': 8396, 'origin_lang': 'bending', 'pronun_list': '벤딩'},
{'num': 8397, 'origin_lang': 'bendiocarb', 'pronun_list': '벤디오캅'},
{'num': 8398, 'origin_lang': 'benedict', 'pronun_list': '베네딕트'},
{'num': 8399, 'origin_lang': 'benedictine', 'pronun_list': '베네딕틴'},
{'num': 8400, 'origin_lang': 'benfluorex', 'pronun_list': '벤플루오렉스'},
{'num': 8401, 'origin_lang': 'benfluralin', 'pronun_list': '벤플루랄린'},
{'num': 8402, 'origin_lang': 'benfuracarb', 'pronun_list': '벤프라캅'},
{'num': 8403, 'origin_lang': 'bengaline', 'pronun_list': '벵갈린'},
{'num': 8404, 'origin_lang': 'benjamin', 'pronun_list': '벤저민'},
{'num': 8405, 'origin_lang': 'benomyl', 'pronun_list': '베노밀'},
{'num': 8406, 'origin_lang': 'benoxaprofen', 'pronun_list': '베녹사프로펜'},
{'num': 8407, 'origin_lang': 'benoxinate', 'pronun_list': '베녹시네이트'},
{'num': 8408, 'origin_lang': 'benperidol', 'pronun_list': '베네페리돌'},
{'num': 8409, 'origin_lang': 'benproperine', 'pronun_list': '벤프로페린'},
{'num': 8410, 'origin_lang': 'benserazide', 'pronun_list': '벤세라자이드'},
{'num': 8411, 'origin_lang': 'bensulide', 'pronun_list': '벤설라이드'},
{'num': 8412, 'origin_lang': 'bent', 'pronun_list': '벤트'},
{'num': 8413, 'origin_lang': 'benthos', 'pronun_list': '벤토스'},
{'num': 8414, 'origin_lang': 'bentonite', 'pronun_list': '벤토나이트'},
{'num': 8415, 'origin_lang': 'benzaldehyde', 'pronun_list': '벤즈알데하이드'},
{'num': 8416, 'origin_lang': 'benzaldehyde', 'pronun_list': '벤즈알데히드'},
{'num': 8417, 'origin_lang': 'benzanilide', 'pronun_list': '벤즈아닐라이드'},
{'num': 8418, 'origin_lang': 'benzathine', 'pronun_list': '벤자틴'},
{'num': 8419, 'origin_lang': 'benzbromarone', 'pronun_list': '벤즈브로마론'},
{'num': 8420, 'origin_lang': 'benzen', 'pronun_list': '벤젠'},
{'num': 8421, 'origin_lang': 'benzendiazonium', 'pronun_list': '벤젠다이아조늄'},
{'num': 8422, 'origin_lang': 'benzene', 'pronun_list': '벤젠'},
{'num': 8423, 'origin_lang': 'benzeneacetonitrile', 'pronun_list': '벤젠아세토나이트릴'},
{'num': 8424, 'origin_lang': 'benzenediazonium', 'pronun_list': '벤젠디아조늄클'},
{'num': 8425, 'origin_lang': 'benzethidine', 'pronun_list': '벤제티딘'},
{'num': 8426, 'origin_lang': 'benzidine', 'pronun_list': '벤지딘'},
{'num': 8427, 'origin_lang': 'benzimidazole', 'pronun_list': '벤즈이미다졸'},
{'num': 8428, 'origin_lang': 'benzimidazole', 'pronun_list': '벤지미다졸'},
{'num': 8429, 'origin_lang': 'benzine', 'pronun_list': '벤진'},
{'num': 8430, 'origin_lang': 'benziodarone', 'pronun_list': '벤지오다론'},
{'num': 8431, 'origin_lang': 'benzoanthracene', 'pronun_list': '벤조안트라센'},
{'num': 8432, 'origin_lang': 'benzoate', 'pronun_list': '벤조에이트'},
{'num': 8433, 'origin_lang': 'benzobarbital', 'pronun_list': '벤조바르비탈'},
{'num': 8434, 'origin_lang': 'benzocaine', 'pronun_list': '벤조카인'},
{'num': 8435, 'origin_lang': 'benzodiazepine', 'pronun_list': '벤조다이아제핀'},
{'num': 8436, 'origin_lang': 'benzodiazepine', 'pronun_list': '벤조디아제핀'},
{'num': 8437, 'origin_lang': 'benzol', 'pronun_list': '벤졸'},
{'num': 8438, 'origin_lang': 'benzonaphtol', 'pronun_list': '벤조나프톨'},
{'num': 8439, 'origin_lang': 'benzonitrile', 'pronun_list': '벤조나이트릴'},
{'num': 8440, 'origin_lang': 'benzonitrile', 'pronun_list': '벤조니트릴'},
{'num': 8441, 'origin_lang': 'benzoperylene', 'pronun_list': '벤조페릴렌'},
{'num': 8442, 'origin_lang': 'benzophenone', 'pronun_list': '벤조페논'},
{'num': 8443, 'origin_lang': 'benzopyrene', 'pronun_list': '벤조피렌'},
{'num': 8444, 'origin_lang': 'benzoquinone', 'pronun_list': '벤조퀴논'},
{'num': 8445, 'origin_lang': 'benzoyl', 'pronun_list': '벤조일'},
{'num': 8446, 'origin_lang': 'benzoylethanamine', 'pronun_list': '벤조일에타나민'},
{'num': 8447, 'origin_lang': 'benzphetamine', 'pronun_list': '벤즈페타민'},
{'num': 8448, 'origin_lang': 'benztropine', 'pronun_list': '벤즈트로핀'},
